title,link,description,price,bedroom,area,latitude,longitude,posing time,update time,available time
"Unique 5 BD next to Davis/Porter for June 1, 3 Parking, 2 bathrooms",http://boston.craigslist.org/gbs/fee/6082811926.html,"Unit ID:192 5 Bed, 2 Bath â‹… $4450 â‹… Full Fee Available June 1, 2017 â€£ 4-Minute Walk To Davis Square [T] â€£ Laundry (In-Building: Coin) â€£ Off-Street Parking (3 Spaces)...",$4450,5BR / 2Ba,available jun 1,42.393812,-71.120887,2017-04-10  4:04pm,2017-04-30  6:23pm,cats are OK - purrr
"Spacious 5BR/2BA apt in Davis Sq! 3 parking+Laundry, NO FEE ava 6/1!",http://boston.craigslist.org/gbs/fee/6101522392.html,"Davis Square / Porter Square area, 5 bedroom, 2 bathroom apartment. A brief, 4-minute walk to the Davis Square [T] stop. Rent includes municipal water. Cats and dogs are negotiable. The modern eat-in ",$4250,5BR / 2Ba,available jun 1,42.393812,-71.120887,2017-04-23  9:29pm,2017-04-30  1:33pm,cats are OK - purrr
9/1~4BR~Walk to Davis/T! Laundry in Unit/Parking!,http://boston.craigslist.org/gbs/fee/6106725167.html,"Available September 1st! Call Craig Scanzio at and reference ID# 2372301s for an immediate appointment for a showing! When responding please leave me your name, email address, the best phone number...",$4400,4BR / 1Ba,available sep 1,42.393859,-71.116207,2017-04-27 11:23am,2017-04-27 11:23am,cats are OK - purrr
9/1~4BR~the Heart of Davis Sq! Laundry In Unit~Parking~,http://boston.craigslist.org/gbs/fee/6105926694.html,"Available September 1st! Call Craig Scanzio at and reference ID# 2372301s for an immediate appointment for a showing! When responding please leave me your name, email address, the best phone number...",$4400,4BR / 1Ba,available sep 1,42.393859,-71.116207,2017-04-26  6:21pm,email to friend,cats are OK - purrr
Renovated 3+ Bed in Somerville,http://boston.craigslist.org/gbs/nfb/6102749977.html,RCG LLC   Rent Directly From RCG and Pay No Fee! 24 Sydney St 1 3 Bed / 1 Bath 1079 SF $2600 9/1/17 To Arrange for Showings please call the RCG Office at ATTENTION: We are not able to respond to...,$2600,3BR / 1Ba,1079ft2,42.393875,-71.088703,2017-04-24  5:13pm,email to friend,available sep 1
Somerville/Winter Hill- Newly Renovated - Porch - Spacious,http://boston.craigslist.org/gbs/fee/6109583394.html,Somerville/Winter Hill- 3+ Bedroom - Newly Renovated Somerville / Winter Hill / East Somerville Available: 7/1/2017 || Fee: Full Fee || Reference: #170547 Apartment Details Fee: Full Fee Bedrooms: 3+ ,$2700,3BR / 1Ba,available jul 1,42.393875,-71.088703,2017-04-29 11:06am,email to friend,cats are OK - purrr
3 Bd on,http://boston.craigslist.org/gbs/fee/6093259467.html,"ID: 1990601 Location: Sydney St., SomervilleRent: $2600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Raymond Ng  Cell  x 117 Office Phoenix Realty 1284 Commonwealth Ave...",$2600,3BR / 1Ba,1ft2,42.393875,-71.088703,2017-04-18 10:22am,2017-05-01  6:49pm,available sep 1
"9/1, Renovated Somerville, Stainless Kitchen, Hardwood Floors",http://boston.craigslist.org/gbs/fee/6070742569.html,"Location: Sydney St., SomervilleRent: $2600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Carl Davis  Carrington Real Estate Services...",$2600,3BR / 1Ba,1ft2,42.393875,-71.088703,2017-04-02 10:31am,2017-05-01  6:46pm,available sep 1
"NICE 3 BED AVAIL SEPT 1ST SULLIVAN STATION, ASSEMBLY",http://boston.craigslist.org/gbs/fee/6091223413.html,"ID: 1990601 Location: Sydney St., SomervilleRent: $2600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Belinda McMillian    Kenmore Properties Boston Some information and...",$2600,3BR / 1Ba,1ft2,42.393875,-71.088703,2017-04-16  9:01pm,2017-04-28  7:32pm,available sep 1
Renovated 3 Bed...Available 9/1,http://boston.craigslist.org/gbs/fee/6107916807.html,"ID: 1990601 Location: Sydney St., SomervilleRent: $2600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Renovated August 2015. This 3+ / 4BR is conveniently located near the ",$2600,3BR / 1Ba,1ft2,42.393875,-71.088703,2017-04-28  8:06am,email to friend,available sep 1
Huge 3+ in Winter Hill Area ~~ Renovated ~~ Available JULY 1 !!,http://boston.craigslist.org/gbs/fee/6077148920.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Features 12 minute walk to the T. Washing machine close by, Dryer close by. Permit Street Parking. Apartment Summary Great 3BR + extra room ",$2750,3BR / 1Ba,available jul 1,42.393875,-71.088703,2017-04-06  4:10pm,2017-04-30  6:06pm,cats are OK - purrr
Ten Hills-3 Bedroom/1 Bathroom,http://boston.craigslist.org/gbs/nfb/6106891847.html,RCG LLC   Rent Directly From RCG and Pay No Fee! 24 Sydney St 1 3 Bed / 1 Bath 1079 SF $2600 9/1/17 To Arrange for Showings please call the RCG Office at ATTENTION: We are not able to respond to...,$2600,3BR / 1Ba,1079ft2,42.393875,-71.088703,2017-04-27  1:02pm,email to friend,available sep 1
Renovated 3+ Bed in Somerville,http://boston.craigslist.org/gbs/nfb/6105786345.html,RCG LLC   Rent Directly From RCG and Pay No Fee! 24 Sydney St 1 3 Bed / 1 Bath 1079 SF $2600 9/1/17 To Arrange for Showings please call the RCG Office at ATTENTION: We are not able to respond to...,$2600,3BR / 1Ba,1079ft2,42.393875,-71.088703,2017-04-26  4:43pm,email to friend,available sep 1
Awesome place right by Assembly Square! Fun back patio!,http://boston.craigslist.org/gbs/fee/6104038379.html,"ID: 1990601 Location: Sydney St., SomervilleRent: $2600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Iain Smith Gateway Real Estate Group Inc.  (Please text if possible)...",$2600,3BR / 1Ba,1ft2,42.393875,-71.088703,2017-04-25  2:30pm,2017-05-01  2:26pm,available sep 1
Nice Updated 3 Bedroom with Large Living Spaces,http://boston.craigslist.org/gbs/fee/6104016991.html,"ID: 1990601 Location: Sydney St., SomervilleRent: $2600 / Month Available Date: 09/01/2017 Beds: 3 Baths: 1 This unit is fully renovated and features gleaming hardwood floors throughout. The kitchen, ",$2600,3BR / 1Ba,1ft2,42.393875,-71.088703,2017-04-25  2:18pm,2017-04-30  6:56pm,available sep 1
Winter Hill  - Parking Available - Pets Negotiable - Big Bedrooms,http://boston.craigslist.org/gbs/fee/6109510629.html,Winter Hill 2BR - Parking Available - Pets Negotiable Somerville / Winter Hill / Sullivan Square Available: 9/1/2017 || Fee: Full Fee || Reference: #140399 Apartment Summary Located in the Winter...,$2175,2BR / 1Ba,available sep 1,42.393929,-71.096049,2017-04-29 10:16am,email to friend,cats are OK - purrr
"Spacious Somerville, Bright, Hardwood Floors, Modern Kitchen",http://boston.craigslist.org/gbs/fee/6092215906.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-17  2:58pm,2017-05-01  6:38pm,available sep 1
"2 Bd on broadway, Avail 09/01, Hardwood Floors, Modern Bath, Porch",http://boston.craigslist.org/gbs/fee/6084822676.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-12 12:22am,2017-05-01  5:55am,available sep 1
"2 Bd on broadway, Avail 05/01, Hardwood Floors, Modern Bath, Porch",http://boston.craigslist.org/gbs/fee/6084823104.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-12 12:22am,2017-05-01  5:55am,available sep 1
"Ceramic Tiles, Deck, Dishwasher, Eat-in Kitchen, Hardwood Floors.",http://boston.craigslist.org/gbs/fee/6084824235.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-12 12:24am,2017-05-01  5:55am,available sep 1
"New/Renovated Kitchen, Parking For Rent, Porch, Separate Kitchen",http://boston.craigslist.org/gbs/fee/6084828605.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-12 12:32am,2017-05-01  5:55am,available sep 1
NICE 2 BED AVAIL SEPT 1ST NEAR SULLIVAN STATION,http://boston.craigslist.org/gbs/fee/6091109043.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-16  6:58pm,2017-04-28  7:38pm,available sep 1
({[(   Winter Hill 2BR - Parking Available - Pets Negotiable   )]}),http://boston.craigslist.org/gbs/fee/6108822125.html,Winter Hill 2BR - Parking Available - Pets Negotiable Somerville / Winter Hill / Sullivan Square Available: 9/1/2017 || Fee: Full Fee || Reference: #140399 Apartment Details Location:...,$2175,2BR / 1Ba,available sep 1,42.393929,-71.096049,2017-04-28  6:01pm,email to friend,cats are OK - purrr
"Newly Renovated Winter Hill 2BR - Stainless, Tons of Light - 5/1",http://boston.craigslist.org/gbs/fee/6101260063.html,"ID: 846588 Location: broadway, Somerville (Winter Hill) Rent: $2075 / Month Broker Fee: One Month Available Date: 05/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2075,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-23  5:50pm,2017-04-30 10:09pm,available may 1
"2 Bd, Avail 05/01, Modern Bath, Modern Kitchen, Porch, Storage, Deck",http://boston.craigslist.org/gbs/fee/6108649516.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-28  4:04pm,email to friend,available sep 1
"Somerville one bedroom with heat,  hot water included, street parking,",http://boston.craigslist.org/gbs/fee/6110161214.html,"Somerville one bedroom with heat, hot water included, street parking, hardwoods throughout, steps to MBTA bus line to Lechmere(Green Line), Sullivan(Orange Line) and Davis(Red Line), near...",$1425,1BR / 1Ba,available may 1,42.393929,-71.096049,2017-04-29  5:07pm,email to friend,apartment
NICE 2 BED AVAIL MAY 1ST NEAR SULLIVAN STATION,http://boston.craigslist.org/gbs/fee/6098715310.html,"ID: 846588 Location: broadway, Somerville (Winter Hill) Rent: $2075 / Month Broker Fee: One Month Available Date: 05/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2075,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-21  8:56pm,2017-04-27  9:03pm,available may 1
"Brand new Spacious 3Bed, 2  Bath, 6 rooms located on Fenwick Street",http://boston.craigslist.org/gbs/fee/6080524592.html,"Huge, Modern Sunny unit! Large 3Bedroom. 2 full bathrooms..One bedroom has a Master bathroom & Walk in Closets, ..total of 6 rooms...has Brand new Eat in kitchen with granite counter tops ,...",$3000,3BR / 2Ba,1200ft2,42.393929,-71.096049,2017-04-09 12:07am,2017-05-01  9:10am,available may 1
"2 Bd on , Porch, New/Renovated Bath, Ceramic Tiles, Yard, High Ceiling",http://boston.craigslist.org/gbs/fee/6106592669.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-27  9:56am,email to friend,available sep 1
"Somerville 1 bedroom w/ heat, hot water, hardwoods near MBTA bus line",http://boston.craigslist.org/gbs/fee/6106501708.html,"Somerville one bedroom with heat, hot water included, street parking, hardwoods throughout, steps to MBTA bus line to Lechmere(Green Line), Sullivan(Orange Line) and Davis(Red Line), near...",$1425,1BR / 1Ba,available may 1,42.393929,-71.096049,2017-04-27  8:34am,email to friend,apartment
"2 Bd on broadway, Avail 09/01, Eat-in Kitchen, Modern Bath, Deck, Porc",http://boston.craigslist.org/gbs/fee/6093967421.html,"ID: 846588 Location: broadway, Somerville (Winter Hill) Rent: $2075 / Month Broker Fee: One Month Available Date: 05/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2075,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-18  5:26pm,2017-04-25  5:58pm,available may 1
"2 Bd on , Deck, Modern Bath, New/Renovated Bath, Eat-in Kitchen, High",http://boston.craigslist.org/gbs/fee/6098826063.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-21 10:58pm,2017-05-01  8:52pm,available sep 1
Sun Splashed WINTER HILL place - BRAND NEW Kitchen - High Ceilings,http://boston.craigslist.org/gbs/fee/6104055971.html,"Apartment Summary Sun splashed space, BRAND NEW Eat-in-kitchen ( w/ stainless Steel Microwave, Fridge, gas stove & D/W) , refinished Hardwood floors throughout, Living Room (8x14) one good sized BR...",$2075,2BR / 1Ba,available may 1,42.393929,-71.096049,2017-04-25  2:40pm,email to friend,cats are OK - purrr
"Large 2Bed. Open Concept, Eat-In-Kitchen, Hardwood, Deck, W/D",http://boston.craigslist.org/gbs/fee/6089908037.html,"Winter Hill. Sun splashed Eat-in-kitchen, refinished Hardwood floors throughout, Living Room (8x14) one good sized BR (11x12) and one Enormous BR ( 10x20)...... Unit Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,900ft2,42.393929,-71.096049,2017-04-15  4:42pm,2017-04-24  7:34pm,available sep 1
REMARKABLE 2 BED APT WINTER HILL SOMERVILLE AV 9/1 CALL JC NOW,http://boston.craigslist.org/gbs/fee/6082417188.html,"ID: 846280 Location: broadway, Somerville (Winter Hill) Rent: $2175 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Pet: Negotiable Features: Ceramic Tiles, Deck,...",$2175,2BR / 1Ba,850ft2,42.393929,-71.096049,2017-04-10 12:17pm,2017-04-24  3:19pm,available sep 1
Awesome 3 Bedroom in Somerville,http://boston.craigslist.org/gbs/fee/6067119268.html,Awesome 3 Bedroom in Somerville - 3 Bedrooms 2 Full Bathrooms - Two Floors of Living Space - Lots of Windows and Natural Light - Huge Kitchen with Lots of Cabinet Space - Finished Basement - 2 Off...,$4000,3BR / 2Ba,available mar 30,42.393948,-71.101791,2017-03-30  4:57pm,2017-04-28  4:29pm,apartment
Renovated 4 bed/2 bath Somerville,http://boston.craigslist.org/gbs/fee/6092758442.html,Hardwood floors New renovated modern kitchen Granite countertops Stainless steel appliances Ceramic tiles Yard Skyline view Laundry in unit Call Mass Transit: Medford St @ Bartlett St - 0.34 Medford...,$3475,4BR / 2Ba,available sep 1,42.393948,-71.101791,2017-04-17  9:16pm,2017-04-27  8:50pm,apartment
ONE BEDROOM $975 (Includes Utilities+WiFi+Cleaning),http://boston.craigslist.org/gbs/abo/6104359361.html,"Includes all Utilities (heat, AC, hot water, electricity) + Wi-Fi + Cleaning ONE BEDROOM at $975 from June 1st It is one bedroom in a five bedroom apt One needs to share living-kitchen-bathroom Huge...",$975,1BR / 1Ba,available jun 1,42.393978,-71.085691,2017-04-25  5:52pm,2017-04-29 10:12am,apartment
"RIGHT IN DAVIS w. Heat, Hot Water & Parking INCLUDED ** Laundry",http://boston.craigslist.org/gbs/fee/6103953673.html,"** Availability, Fee and Monthly Rent are subject to change. Please call to verify details. Apartment Rental Experts, LLC Features 3 minute walk to the T. Heat & Hot Water Included, Laundry in the...",$2150,1BR / 1Ba,available sep 1,42.39406,-71.123772,2017-04-25  1:42pm,email to friend,cats are OK - purrr
{         [ ( [  [[Davis Sq Beauty Queen 2 Bedroom ]]  ] ) ]         },http://boston.craigslist.org/gbs/fee/6091794598.html,Davis Sq Beauty Queen 2 Bedroom Somerville / Davis Square / Davis Square Available: 5/1/2017 || Fee: Full Fee || Reference: #144594 Apartment Summary Great package in Davis square. Here is a 2...,$2650,2BR / 1Ba,available may 1,42.39406,-71.123772,2017-04-17 11:07am,2017-04-29  8:28pm,apartment
Hot Location Right in Davis ** Heat & Hot Water Included ** Laundry,http://boston.craigslist.org/gbs/fee/6102830751.html,"Apartment Rental Experts - Davis Square 1 Bed with Utils Included Somerville / Davis Square / Porter Square Available: 9/1/2017 || Fee: Full Fee || Reference: #145350 Apartment Summary Large, open...",$2150,1BR / 1Ba,available sep 1,42.39406,-71.123772,2017-04-24  6:07pm,email to friend,cats are OK - purrr
RIGHT IN DAVIS ** Heat & Hot Included ** Parking ** Laundry,http://boston.craigslist.org/gbs/fee/6105809435.html,"** Availability, Fee and Monthly Rent are subject to change. Please call to verify details. Apartment Rental Experts, LLC Features 3 minute walk to the T. Heat & Hot Water Included, Laundry in the,...",$2150,1BR / 1Ba,available sep 1,42.39406,-71.123772,2017-04-26  4:58pm,email to friend,cats are OK - purrr
"{[    [      [     (  {  1 Bedroom for $2,150  }  )     ]      ]    ]}",http://boston.craigslist.org/gbs/fee/6096529282.html,"Apartment Summary Large, open top floor 1 bed. Both the bedroom & living room are over-sized with good sunlight. Nice flow with a large open foyer / hallway & large rooms. 3 minute walk to Subway....",$2150,1BR / 1Ba,available sep 1,42.39406,-71.123772,2017-04-20 12:57pm,2017-04-26  4:45pm,cats are OK - purrr
Legit DAVIS SQUARE Location - Top Floor Apartment - RED LINE,http://boston.craigslist.org/gbs/fee/6096548148.html,"Apartment Summary Large, open top floor 1 bed. Both the bedroom & living room are over-sized with good sunlight. Nice flow with a large open foyer / hallway & large rooms. 3 minute walk to Subway....",$2150,1BR / 1Ba,available sep 1,42.39406,-71.123772,2017-04-20  1:08pm,2017-04-26  4:45pm,cats are OK - purrr
"( ~~~BEST LOCATION EVER---STOP, DROP & ROLL TO DAVIS SQ RED-LINE!~~~ )",http://boston.craigslist.org/gbs/fee/6105367256.html,"~~~BEST LOCATION EVER---STOP, DROP & ROLL TO DAVIS SQ RED-LINE!~~~ Somerville / Davis Square / Porter Square Available: 9/1/2017 || Fee: Full Fee || Reference: #145350 Apartment Summary Large, open...",$2150,1BR / 1Ba,available sep 1,42.39406,-71.123772,2017-04-26 12:37pm,email to friend,cats are OK - purrr
"ew/Renovated Kitchen, Pantry, Parking For Rent, Porch. JUNE 1",http://boston.craigslist.org/gbs/fee/6096663155.html,"ID: 2401853 Location: Heath St., Somerville (Winter Hill) Rent: $3475 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 4 Baths: 2 Features: A/C, Dishwasher, Disposal, Eat-in Kitchen,...",$3475,4BR / 2Ba,1400ft2,42.394083,-71.093534,2017-04-20  2:14pm,2017-05-01  5:44am,available jun 1
"4 Bd on Heath, 2 Bath, New/Renovated Bath, Separate Kitchen, 6/1",http://boston.craigslist.org/gbs/fee/6108734243.html,"ID: 2401845 Location: Heath St., Somerville (Winter Hill) Rent: $3475 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 4 Baths: 2 Features: A/C, Dishwasher, Disposal, Eat-in Kitchen,...",$3475,4BR / 2Ba,1400ft2,42.394083,-71.093534,2017-04-28  5:00pm,2017-04-28  5:00pm,available jun 1
AMAZING SOMERVILLE LOCATION 2 BEDROOM FOR 9/1,http://boston.craigslist.org/gbs/fee/6076650379.html,"Don't miss out on this great 2-bedroom apartment available for September 1st 2017 Over two-levels you will have a huge living room, dining room, bedrooms on separate floors, and updated kitchen with...",$2400,2BR / 1Ba,available sep 1,42.394083,-71.093534,2017-04-06 11:09am,2017-04-26  2:32pm,apartment
"Two-Level 2 bedroom apt in Somerville, laundry, yard 9/1",http://boston.craigslist.org/gbs/fee/6076674657.html,"Don't miss out on this great 2-bedroom apartment available for September 1st 2017 Over two-levels you will have a huge living room, dining room, bedrooms on separate floors, and updated kitchen with...",$2400,2BR / 1Ba,available sep 1,42.394083,-71.093534,2017-04-06 11:24am,2017-04-26  2:32pm,apartment
"2 bed/1 bath in Amazing Somerville Neighborhood! Laundry, Updated",http://boston.craigslist.org/gbs/fee/6076662867.html,"Don't miss out on this great 2-bedroom apartment available for September 1st 2017 Over two-levels you will have a huge living room, dining room, bedrooms on separate floors, and updated kitchen with...",$2400,2BR / 1Ba,available sep 1,42.394083,-71.093534,2017-04-06 11:17am,2017-04-26 11:19am,apartment
Amazing Somerville Location for September - inquire within,http://boston.craigslist.org/gbs/fee/6076670837.html,"Don't miss out on this great 2-bedroom apartment available for September 1st 2017 Over two-levels you will have a huge living room, dining room, bedrooms on separate floors, and updated kitchen with...",$2400,2BR / 1Ba,available sep 1,42.394083,-71.093534,2017-04-06 11:21am,2017-04-26 11:20am,apartment
"September 2 Bedroom w/ IN UNIT LAUNDRY, BACKYARD, Street Parking",http://boston.craigslist.org/gbs/fee/6076678681.html,"Don't miss out on this great 2-bedroom apartment available for September 1st 2017 Over two-levels you will have a huge living room, dining room, bedrooms on separate floors, and updated kitchen with...",$2400,2BR / 1Ba,available sep 1,42.394083,-71.093534,2017-04-06 11:26am,2017-04-26 11:20am,apartment
Lovely 2 bedroom for 9/1 Amazing Location in Somerville,http://boston.craigslist.org/gbs/fee/6076681545.html,"Don't miss out on this great 2-bedroom apartment available for September 1st 2017 Over two-levels you will have a huge living room, dining room, bedrooms on separate floors, and updated kitchen with...",$2400,2BR / 1Ba,available sep 1,42.394083,-71.093534,2017-04-06 11:28am,2017-04-26 11:21am,apartment
Huge Two-Level Apt in Lovely Neighborhood of Somerville! 2 bed/1 bath,http://boston.craigslist.org/gbs/fee/6076656039.html,"Don't miss out on this great 2-bedroom apartment available for September 1st 2017 Over two-levels you will have a huge living room, dining room, bedrooms on separate floors, and updated kitchen with...",$2400,2BR / 1Ba,available sep 1,42.394083,-71.093534,2017-04-06 11:12am,2017-04-26 11:18am,apartment
"9/1 HUGE 2 Bedroom w/ Free Laundry, Updated Kitchen & Bathrm",http://boston.craigslist.org/gbs/fee/6076666400.html,"Don't miss out on this great 2-bedroom apartment available for September 1st 2017 Over two-levels you will have a huge living room, dining room, bedrooms on separate floors, and updated kitchen with...",$2400,2BR / 1Ba,available sep 1,42.394083,-71.093534,2017-04-06 11:19am,2017-04-26 11:19am,apartment
"4 Bd on Heath, 2 Bath, New/Renovated Bath, Separate Kitchen, 9/1",http://boston.craigslist.org/gbs/fee/6104153938.html,"ID: 2401845 Location: Heath St., Somerville (Winter Hill) Rent: $3475 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 4 Baths: 2 Features: A/C, Dishwasher, Disposal, Eat-in Kitchen,...",$3475,4BR / 2Ba,1400ft2,42.394083,-71.093534,2017-04-25  3:39pm,email to friend,available jun 1
"2 Bath, Eat-in Kitchen, A/C, High Ceiling, Yard, Pantry, patio & MORE!",http://boston.craigslist.org/gbs/fee/6095766910.html,"ID: 2401853 Rent: $3475 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 4 Baths: 2 Features: A/C, Dishwasher, Disposal, Eat-in Kitchen, Hardwood Floors, High Ceiling, Laundry in Unit,...",$3475,4BR / 2Ba,1400ft2,42.394083,-71.093534,2017-04-19  9:20pm,2017-04-25  1:42pm,available jun 1
"2 Bath, Storage, New Kitchen, skyline views from the deck & MORE!",http://boston.craigslist.org/gbs/fee/6095769180.html,"ID: 2401845 Rent: $3475 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 4 Baths: 2 Features: A/C, Dishwasher, Disposal, Eat-in Kitchen, Hardwood Floors, High Ceiling, Laundry in Unit,...",$3475,4BR / 2Ba,1400ft2,42.394083,-71.093534,2017-04-19  9:23pm,2017-04-25  1:41pm,available jun 1
9/1!Modern 2BD!close to Magoun SQ! Laundry!in unit Laundry!HWD FL!,http://boston.craigslist.org/gbs/fee/6106593862.html,"Unit ID #9091 Magoun Square/Ball Sq 2 bedroom, 1 bathroom apartment. In-unit laundry. Modern EIK gas range,granite countertops and stainless steel appliances. Hardwood floors, a living room and a...",$2200,2BR / 1Ba,available sep 1,42.3941,-71.101838,2017-04-27  9:57am,email to friend,apartment
"Spacious Bright Davis Sq, Modern Kitchen, Hardwood Floors",http://boston.craigslist.org/gbs/fee/6070746884.html,"Location: Willow Ave., SomervilleRent: $2700 / Month Broker Fee: One Month Available Date: NOW Beds: 2 Baths: 1 Pet: No Pet Features: Deck, Fireplace, Laundry in Building This contemporary...",$2700,2BR / 1Ba,1289ft2,42.394108,-71.116811,2017-04-02 10:34am,2017-05-01  6:46pm,available apr 2
FULLY RENOVATED 6 BR & 2/BA AVAILABLE IN SOMERVILLE !!,http://boston.craigslist.org/gbs/fee/6075390164.html,"- Fully renovated 6 br - 2nd and 3rd floor of a 2 family. - 2 min walk to Davis, 8 min walk to porter. - Immaculately kept with high end kitchen fully applianced with stainless. - Wood floors, coin...",$6050,6BR / 2Ba,available sep 1,42.394123,-71.118553,2017-04-05  1:04pm,2017-04-30  2:36pm,cats are OK - purrr
MODERN 6 Bed 2 Bath in Somerville Avail Sept 1st ~ MUST SEE!!,http://boston.craigslist.org/gbs/fee/6094247760.html,"Thank you for your interest! Please call, text, or email Greg for a showing. Contact Info:   Cell: ID: 1468589 Location: Hawthorne St., Somerville Rent: $6000 / Month Broker Fee: One Month Available...",$6000,6BR / 2Ba,available sep 1,42.394123,-71.118553,2017-04-18  9:07pm,2017-04-30  4:19pm,apartment
NO FEE Davis Sq Duplex 2 Bath Stainless Wood Flrs 9/1,http://boston.craigslist.org/gbs/nfb/6105987824.html,"Contact info: Kerry Michaels | Patty Michaels Real Estate | Spacious Duplex w/ huge living room, stainless, Parking Available & Laundry Hawthorne St #2, Somerville, MA 02144 $6,250/mo KEY...",$6250,6BR / 2Ba,available sep 1,42.394123,-71.118553,2017-04-26  7:09pm,email to friend,cats are OK - purrr
ONLY 1/2 FEE Davis Sq Duplex 2 Bath Stainless Granite Wood Flrs 9/1,http://boston.craigslist.org/gbs/fee/6106223380.html,"ID: 1468589 Location: Hawthorne St., SomervilleRent: $6000 / Month Available Date: 09/01/2017 Beds: 6 Baths: 2 Pet: No Pet Fully renovated 6br. 2nd and 3rd floor of a 2 family. 2 min walk to Davis, 8 ",$6000,6BR / 2Ba,available sep 1,42.394123,-71.118553,2017-04-26 10:47pm,email to friend,cats are OK - purrr
"Immaculate 6 Bd, 2 Bath on Hawthorne St! STEP To Red Line! Av 9/1! WOW",http://boston.craigslist.org/gbs/fee/6083173145.html,"Contact Matt for a showing today at or mhohrath(at)bbarealtygroup.com Fully renovated 6 br. 2nd and 3rd floor of a 2 family. 2 min walk to Davis, 8 min walk to porter. Immaculately kept with high end ",$6000,6BR / 2Ba,available sep 1,42.394123,-71.118553,2017-04-10  8:27pm,2017-04-30  8:00pm,apartment
